PedidoEnviado;Barra;Qtd_Pedido;DataPedido;Qtd_Atendida;Qtd_Atendida_Not;NumeroNotaPedido;Observacao
18095078;7896181914303;2;14/04/2022;0;;;FALTA DE ESTOQUE
18095080;7896181911128;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095080;7896658005466;5;14/04/2022;0;;;FALTA DE ESTOQUE
18095087;7896181914280;3;14/04/2022;0;;;FALTA DE ESTOQUE
18095089;7896658005459;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095098;7896181916086;6;14/04/2022;0;;;FALTA DE ESTOQUE
18095116;7896658005930;2;14/04/2022;2;2;00000000000006497039;ATENDIDO
18095116;7896658020315;6;14/04/2022;6;6;00000000000006497039;ATENDIDO
18095116;7896658023361;3;14/04/2022;3;3;00000000000006497039;ATENDIDO
18095119;7896658001079;2;14/04/2022;2;2;00000000000000427281;ATENDIDO
18095119;7896658001864;3;14/04/2022;3;3;00000000000000427281;ATENDIDO
18095119;7896658002687;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095119;7896658003653;5;14/04/2022;5;5;00000000000000427281;ATENDIDO
18095119;7896658005084;1;14/04/2022;1;1;00000000000000427281;ATENDIDO
18095119;7896658008023;6;14/04/2022;6;6;00000000000000427281;ATENDIDO
18095119;7896658008122;1;14/04/2022;1;1;00000000000000427281;ATENDIDO
18095119;7896658015380;1;14/04/2022;1;1;00000000000000427281;ATENDIDO
18095119;7896658027130;1;14/04/2022;0;;;PRODUTO DESCONTINUADO
18095135;7896181918370;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095136;7896181907077;1;14/04/2022;0;;;PRODUTO DESCONTINUADO
18095136;7896658005442;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095138;7896658005299;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095148;7896181907077;2;14/04/2022;0;;;PRODUTO DESCONTINUADO
18095150;7896181907077;2;14/04/2022;0;;;PRODUTO DESCONTINUADO
18095151;7896181914280;2;14/04/2022;0;;;FALTA DE ESTOQUE
18095179;7896181914280;5;14/04/2022;0;;;FALTA DE ESTOQUE
18095180;7896181927693;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095181;7896658005459;3;14/04/2022;0;;;FALTA DE ESTOQUE
18095182;7896181914303;2;14/04/2022;0;;;FALTA DE ESTOQUE
18095185;7896181925866;4;14/04/2022;0;;;FALTA DE ESTOQUE
18095189;7896181927068;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095191;7896181914303;2;14/04/2022;0;;;FALTA DE ESTOQUE
18095196;7896181907077;1;14/04/2022;0;;;PRODUTO DESCONTINUADO
18095204;7896658004704;7;14/04/2022;0;;;FALTA DE ESTOQUE
18095204;7896658004834;1;14/04/2022;1;1;00000000000000016025;ATENDIDO
18095204;7896658014604;3;14/04/2022;3;3;00000000000000016025;ATENDIDO
18095204;7896658015168;3;14/04/2022;3;3;00000000000000016025;ATENDIDO
18095208;7896181915188;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095208;7896181916086;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095208;7896658026195;3;14/04/2022;0;;;FALTA DE ESTOQUE
18095217;7896181915041;5;14/04/2022;5;5;00000000000016076855;ATENDIDO
18095217;7896181915225;1;14/04/2022;1;1;00000000000016076855;ATENDIDO
18095219;7896658004704;3;14/04/2022;3;3;00000000000016071554;ATENDIDO
18095222;7896658002700;1;14/04/2022;1;1;00000000000000015870;ATENDIDO
18095224;7896658032158;1;14/04/2022;0;;;PRODUTO DESCONTINUADO
18095239;7896658005145;1;14/04/2022;1;1;00000000000000015853;ATENDIDO
18095239;7896658008122;2;14/04/2022;2;2;00000000000000015853;ATENDIDO
18095239;7896658035586;1;14/04/2022;1;1;00000000000000015853;ATENDIDO
18095247;7896658007088;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095247;7896658008801;2;14/04/2022;2;2;00000000000016725753;ATENDIDO
18095247;7896658022371;1;14/04/2022;1;1;00000000000016725753;ATENDIDO
18095247;7896658031892;1;14/04/2022;1;1;00000000000016725753;ATENDIDO
18095255;7896658005145;4;14/04/2022;4;4;00000000000004431189;ATENDIDO
18095255;7896658029318;3;14/04/2022;3;3;00000000000004431189;ATENDIDO
18095260;7896181907077;11;14/04/2022;0;;;PRODUTO DESCONTINUADO
18095264;7896658038716;6;14/04/2022;6;6;00000000000004466810;ATENDIDO
18095266;7896658005466;3;14/04/2022;0;;;FALTA DE ESTOQUE
18095270;7896181921608;1;14/04/2022;1;1;00000000000016075211;ATENDIDO
18095270;7896181922285;3;14/04/2022;0;;;FALTA DE ESTOQUE
18095284;7896181915034;1;14/04/2022;1;1;00000000000016072557;ATENDIDO
18095298;7896181914303;3;14/04/2022;0;;;FALTA DE ESTOQUE
18095300;7896658003653;1;14/04/2022;1;1;00000000000018784321;ATENDIDO
18095303;7896658002403;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095304;7896181905288;1;14/04/2022;1;1;00000000000018784060;ATENDIDO
18095316;7896181922285;3;14/04/2022;0;;;FALTA DE ESTOQUE
18095336;7896181914303;3;14/04/2022;0;;;FALTA DE ESTOQUE
18095340;7896181907558;1;14/04/2022;1;1;00000000000004430831;ATENDIDO
18095343;7896181906612;1;14/04/2022;1;1;00000000000016071706;ATENDIDO
18095343;7896181922377;2;14/04/2022;0;;;FALTA DE ESTOQUE
18095353;7896658001079;2;14/04/2022;2;2;00000000000006498251;ATENDIDO
18095358;7896181906582;2;14/04/2022;2;2;00000000000004430823;ATENDIDO
18095358;7896181926757;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095377;7896181908302;1;14/04/2022;1;1;00000000000016071557;ATENDIDO
18095377;7896181914303;3;14/04/2022;0;;;FALTA DE ESTOQUE
18095381;7896658000560;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095387;7896181914303;3;14/04/2022;0;;;FALTA DE ESTOQUE
18095387;7896181915225;1;14/04/2022;1;1;00000000000016071512;ATENDIDO
18095392;7896181914303;3;14/04/2022;0;;;FALTA DE ESTOQUE
18095395;7896658005930;2;14/04/2022;2;2;00000000000008285740;ATENDIDO
18095399;7896658005466;2;14/04/2022;0;;;FALTA DE ESTOQUE
18095399;7896658013072;1;14/04/2022;1;1;00000000000006887363;ATENDIDO
18095400;7896658014321;1;14/04/2022;1;1;00000000000006887583;ATENDIDO
18095405;7896658029561;2;14/04/2022;2;2;00000000000003051354;ATENDIDO
18095405;7896658029608;1;14/04/2022;1;1;00000000000003051354;ATENDIDO
18095424;7896658005459;12;14/04/2022;0;;;FALTA DE ESTOQUE
18095433;7896181914303;3;14/04/2022;0;;;FALTA DE ESTOQUE
18095446;7898907313872;4;14/04/2022;4;4;00000000000018184684;ATENDIDO
18095451;7896181922285;3;14/04/2022;0;;;FALTA DE ESTOQUE
18095455;7896658001789;3;14/04/2022;3;3;00000000000000015891;ATENDIDO
18095455;7896658002120;4;14/04/2022;0;;;FALTA DE ESTOQUE
18095455;7896658002946;6;14/04/2022;0;;;FALTA DE ESTOQUE
18095455;7896658027604;3;14/04/2022;0;;;FALTA DE ESTOQUE
18095456;7896658011276;2;14/04/2022;2;2;00000000000006886278;ATENDIDO
18095457;7896658001123;1;14/04/2022;1;1;00000000000006886285;ATENDIDO
18095457;7896658022371;2;14/04/2022;2;2;00000000000006886285;ATENDIDO
18095469;7896181920854;12;14/04/2022;12;12;00000000000006494739;ATENDIDO
18095474;7896181924098;12;14/04/2022;0;;;LIMITE DE CRÉDITO EXCEDIDO
18095478;7898569763732;2;14/04/2022;2;2;00000000000006887254;ATENDIDO
18095499;7896658002229;2;14/04/2022;0;;;PRODUTO DESCONTINUADO
18095502;7896658001123;1;14/04/2022;1;1;00000000000006886389;ATENDIDO
18095502;7896658003547;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095502;7896658021640;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095515;7896181906582;40;14/04/2022;40;40;00000000000016074060;ATENDIDO
18095515;7896181908302;40;14/04/2022;40;40;00000000000016074060;ATENDIDO
18095515;7896181915041;15;14/04/2022;15;15;00000000000016074060;ATENDIDO
18095538;7896658026850;3;14/04/2022;3;3;00000000000006888007;ATENDIDO
18095541;7896658005459;2;14/04/2022;0;;;FALTA DE ESTOQUE
18095542;7896658006753;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095542;7896658023361;2;14/04/2022;2;2;00000000000006887918;ATENDIDO
18095542;7896658035791;2;14/04/2022;0;;;FALTA DE ESTOQUE
18095545;7896181915072;1;14/04/2022;1;1;00000000000006887846;ATENDIDO
18095545;7896658003981;1;14/04/2022;1;1;00000000000006887846;ATENDIDO
18095545;7896658004360;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095545;7896658026904;2;14/04/2022;2;2;00000000000006887846;ATENDIDO
18095545;7896658037009;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095550;7896181921363;3;14/04/2022;3;3;00000000000016730546;ATENDIDO
18095551;7896658001116;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095563;7896658015724;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095563;7896658020988;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095574;7896658028120;2;14/04/2022;0;;;FALTA DE ESTOQUE
18095578;7896181914280;10;14/04/2022;0;;;CLIENTE BLOQUEADO
18095583;7896181909262;6;14/04/2022;0;;;FALTA DE ESTOQUE
18095583;7896181909279;10;14/04/2022;0;;;FALTA DE ESTOQUE
18095583;7896181924098;12;14/04/2022;0;;;FALTA DE ESTOQUE
18095583;7896181928676;10;14/04/2022;0;;;FALTA DE ESTOQUE
18095585;7896181909880;10;14/04/2022;10;10;00000000000018790383;ATENDIDO
18095585;7896181915225;3;14/04/2022;0;;;FALTA DE ESTOQUE
18095585;7896181919391;3;14/04/2022;0;;;FALTA DE ESTOQUE
18095586;7896181907077;3;14/04/2022;0;;;CLIENTE BLOQUEADO
18095604;7896658005459;2;14/04/2022;0;;;FALTA DE ESTOQUE
18095613;7896658000560;2;14/04/2022;0;;;FALTA DE ESTOQUE
18095613;7896658019531;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095617;7896658016271;1;14/04/2022;1;1;00000000000006887894;ATENDIDO
18095627;7896658001925;12;14/04/2022;12;12;00000000000018184042;ATENDIDO
18095627;7896658005930;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095636;7896181901006;2;14/04/2022;2;2;00000000000006496634;ATENDIDO
18095636;7896181915027;2;14/04/2022;2;;;ATENDIDO
18095636;7896181924081;2;14/04/2022;0;;;FALTA DE ESTOQUE
18095643;7896181907626;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095651;7896658001079;5;14/04/2022;5;5;00000000000018790991;ATENDIDO
18095651;7896658001512;1;14/04/2022;1;1;00000000000018790991;ATENDIDO
18095651;7896658002946;5;14/04/2022;0;;;FALTA DE ESTOQUE
18095661;7896181907176;3;14/04/2022;3;3;00000000000006887924;ATENDIDO
18095661;7896658001079;1;14/04/2022;1;1;00000000000006887924;ATENDIDO
18095661;7896658012419;1;14/04/2022;1;1;00000000000006887925;ATENDIDO
18095665;7896181911128;6;14/04/2022;0;;;FALTA DE ESTOQUE
18095665;7896181928836;36;14/04/2022;36;36;00000000000018792000;ATENDIDO
18095675;7896181900122;48;14/04/2022;48;48;00000000000006017331;ATENDIDO
18095677;7896658038112;4;14/04/2022;4;4;00000000000016721492;ATENDIDO
18095679;7896181915027;6;14/04/2022;6;;;ATENDIDO
18095684;7896181901143;20;14/04/2022;20;20;00000000000006494566;ATENDIDO
18095685;7896658025129;2;14/04/2022;2;2;00000000000006019468;ATENDIDO
18095692;7896658027123;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095700;7896181915171;10;14/04/2022;0;;;FALTA DE ESTOQUE
18095702;7896181911036;6;14/04/2022;0;;;FALTA DE ESTOQUE
18095728;7896658027819;1;14/04/2022;1;;;ATENDIDO
18095737;7896658031892;1;14/04/2022;1;1;00000000000016721958;ATENDIDO
18095740;7896181909293;2;14/04/2022;2;2;00000000000016722051;ATENDIDO
18095745;7896181907992;1;14/04/2022;1;1;00000000000006887976;ATENDIDO
18095745;7896658001116;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095745;7896658006401;1;14/04/2022;1;1;00000000000006887976;ATENDIDO
18095745;7896658009532;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095745;7896658021268;1;14/04/2022;1;1;00000000000006887976;ATENDIDO
18095745;7896658026195;1;14/04/2022;0;;;FALTA DE ESTOQUE
18095765;7896181919391;6;14/04/2022;6;6;00000000000016728053;ATENDIDO
18095778;7896181913511;4;14/04/2022;0;;;FALTA DE ESTOQUE
18095778;7896181921363;6;14/04/2022;6;6;00000000000006018125;ATENDIDO
18096027;7896181911036;24;14/04/2022;0;;;FALTA DE ESTOQUE
18096027;7896181914303;12;14/04/2022;12;12;00000000000006495040;ATENDIDO
18096028;7898907313858;3;14/04/2022;3;3;00000000000018182903;ATENDIDO
18096029;7896181901198;6;14/04/2022;6;6;00000000000006497257;ATENDIDO
18096033;7896658001116;2;14/04/2022;0;;;FALTA DE ESTOQUE
18096033;7896658002120;2;14/04/2022;0;;;FALTA DE ESTOQUE
18096033;7896658015380;2;14/04/2022;2;2;00000000000006887420;ATENDIDO
18096033;7896658020995;2;14/04/2022;0;;;FALTA DE ESTOQUE
18096033;7896658027796;3;14/04/2022;3;3;00000000000006887420;ATENDIDO
18096035;7896658021428;1;14/04/2022;1;1;00000000000018182905;ATENDIDO
18096038;7896658038129;1;14/04/2022;0;;;CLIENTE BLOQUEADO
18096047;7896658004704;3;14/04/2022;3;3;00000000000018791949;ATENDIDO
18096047;7896658008023;2;14/04/2022;2;2;00000000000018791949;ATENDIDO
18096047;7896658023323;1;14/04/2022;1;1;00000000000018791949;ATENDIDO
18096051;7896181915027;2;14/04/2022;2;2;00000000000018182363;ATENDIDO
18096058;7896658004704;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096070;7896658035944;2;14/04/2022;0;;;FALTA DE ESTOQUE
18096073;7896658038716;2;14/04/2022;2;2;00000000000018785501;ATENDIDO
18096087;7896181915171;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096087;7896658001925;1;14/04/2022;1;1;00000000000018181550;ATENDIDO
18096089;7896658001178;1;14/04/2022;0;;;PRODUTO DESCONTINUADO
18096090;7896658029608;1;14/04/2022;1;1;00000000000018174981;ATENDIDO
18096091;7896658000560;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096092;7896658023224;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096092;7896658036989;1;14/04/2022;1;1;00000000000018182361;ATENDIDO
18096093;7896658033643;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096095;7896658001741;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096095;7896658002953;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096095;7896658021121;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096095;7896658021640;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096096;7896181907534;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096096;7896658023361;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096096;7896658027604;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096098;7896658021640;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096099;7896658002946;2;14/04/2022;0;;;FALTA DE ESTOQUE
18096100;7896658001178;1;14/04/2022;0;;;PRODUTO DESCONTINUADO
18096100;7896658005305;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096100;7896658007170;1;14/04/2022;1;1;00000000000018183888;ATENDIDO
18096101;7896658004124;1;14/04/2022;0;;;PRODUTO DESCONTINUADO
18096102;7896658005190;2;14/04/2022;0;;;PRODUTO DESCONTINUADO
18096103;7896658001901;1;14/04/2022;1;1;00000000000018174220;ATENDIDO
18096104;7896658007019;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096105;7896658011276;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096105;7896658019531;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096105;7896658023323;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096107;7896658002120;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096107;7896658012303;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096107;7896658031892;1;14/04/2022;1;1;00000000000018182595;ATENDIDO
18096108;7896658005336;1;14/04/2022;1;1;00000000000018182897;ATENDIDO
18096108;7896658007309;1;14/04/2022;1;1;00000000000018182897;ATENDIDO
18096118;7896658011276;1;14/04/2022;1;1;00000000000016726911;ATENDIDO
18096135;7896658027796;1;14/04/2022;0;;;CLIENTE BLOQUEADO
18096139;7896658002113;4;14/04/2022;0;;;FALTA DE ESTOQUE
18096139;7896658004148;2;14/04/2022;2;2;00000000000007267711;ATENDIDO
18096156;7896181922377;6;14/04/2022;0;;;FALTA DE ESTOQUE
18096161;7896181907992;1;14/04/2022;1;1;00000000000006886850;ATENDIDO
18096161;7896658005473;2;14/04/2022;2;2;00000000000006886850;ATENDIDO
18096161;7896658007019;2;14/04/2022;0;;;FALTA DE ESTOQUE
18096161;7896658010187;1;14/04/2022;1;1;00000000000006886850;ATENDIDO
18096162;7896658001918;5;14/04/2022;5;5;00000000000018182526;ATENDIDO
18096162;7896658011863;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096162;7896658026195;2;14/04/2022;0;;;FALTA DE ESTOQUE
18096192;7896181914280;12;14/04/2022;12;12;00000000000001469204;ATENDIDO
18096193;7896658001666;6;14/04/2022;0;;;FALTA DE ESTOQUE
18096195;7896181916451;2;14/04/2022;2;2;00000000000006886914;ATENDIDO
18096203;7896181919247;6;14/04/2022;6;6;00000000000007266412;ATENDIDO
18096204;7896658001512;6;14/04/2022;6;6;00000000000007267834;ATENDIDO
18096233;7896181907534;4;14/04/2022;0;;;FALTA DE ESTOQUE
18096275;7896658001741;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096326;7896181907077;4;14/04/2022;0;;;PRODUTO DESCONTINUADO
18096330;7896181907176;1;14/04/2022;1;1;00000000000004430200;ATENDIDO
18096332;7896658001918;6;14/04/2022;0;;;FALTA DE ESTOQUE
18096332;7896658024085;2;14/04/2022;2;2;00000000000016075525;ATENDIDO
18096351;7896658026195;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096356;7896658026065;1;14/04/2022;1;1;00000000000004429959;ATENDIDO
18096360;7896658022456;1;14/04/2022;1;1;00000000000004431033;ATENDIDO
18096360;7896658023224;1;14/04/2022;1;1;00000000000004431033;ATENDIDO
18096363;7896181900351;24;14/04/2022;24;24;00000000000001469129;ATENDIDO
18096364;7896658008764;1;14/04/2022;1;1;00000000000004431388;ATENDIDO
18096364;7896658009518;3;14/04/2022;0;;;FALTA DE ESTOQUE
18096369;7896658011276;1;14/04/2022;1;1;00000000000004430527;ATENDIDO
18096369;7896658018879;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096374;7896181915171;2;14/04/2022;2;2;00000000000004430303;ATENDIDO
18096376;7896658014215;1;14/04/2022;1;1;00000000000016728421;ATENDIDO
18096378;7896658003547;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096378;7896658021121;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096380;7896658024078;2;14/04/2022;2;2;00000000000006021059;ATENDIDO
18096390;7896181907176;1;14/04/2022;1;1;00000000000004431326;ATENDIDO
18096390;7896658003547;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096390;7896658021121;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096394;7896658001918;3;14/04/2022;0;;;FALTA DE ESTOQUE
18096394;7896658001925;1;14/04/2022;1;1;00000000000004430517;ATENDIDO
18096394;7896658021640;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096396;7896181927853;1;14/04/2022;1;1;00000000000016728159;ATENDIDO
18096396;7896658015380;1;14/04/2022;1;1;00000000000016728159;ATENDIDO
18096397;7896658023224;4;14/04/2022;4;4;00000000000007268550;ATENDIDO
18096400;7896658005459;2;14/04/2022;2;2;00000000000004429808;ATENDIDO
18096407;7896658001789;1;14/04/2022;1;1;00000000000004430056;ATENDIDO
18096407;7896658005145;1;14/04/2022;1;1;00000000000004430056;ATENDIDO
18096409;7896658027802;1;14/04/2022;1;1;00000000000004431027;ATENDIDO
18096412;7896181900740;2;14/04/2022;2;2;00000000000007266907;ATENDIDO
18096415;7896181907176;9;14/04/2022;9;9;00000000000018796823;ATENDIDO
18096415;7896658033421;2;14/04/2022;2;2;00000000000018796823;ATENDIDO
18096416;7896658016691;2;14/04/2022;2;2;00000000000004431353;ATENDIDO
18096416;7896658021442;2;14/04/2022;0;;;FALTA DE ESTOQUE
18096416;7896658023224;1;14/04/2022;1;1;00000000000004431353;ATENDIDO
18096416;7896658033643;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096416;7896658035944;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096421;7896181927693;6;14/04/2022;0;;;FALTA DE ESTOQUE
18096422;7896658004704;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096422;7896658033094;1;14/04/2022;1;1;00000000000004430202;ATENDIDO
18096425;7896658020315;2;14/04/2022;0;;;FALTA DE ESTOQUE
18096431;7896658001079;3;14/04/2022;3;3;00000000000004430073;ATENDIDO
18096438;7896658012341;2;14/04/2022;2;2;00000000000006887889;ATENDIDO
18096447;7896658001925;12;14/04/2022;12;12;00000000000006887566;ATENDIDO
18096447;7896658010286;1;14/04/2022;0;;;PRODUTO DESCONTINUADO
18096447;7896658033094;2;14/04/2022;2;2;00000000000006887566;ATENDIDO
18096450;7896658003653;1;14/04/2022;1;1;00000000000008285179;ATENDIDO
18096450;7896658008542;1;14/04/2022;1;1;00000000000008285179;ATENDIDO
18096450;7896658034237;1;14/04/2022;1;1;00000000000008285179;ATENDIDO
18096450;7896658035975;1;14/04/2022;1;1;00000000000008285179;ATENDIDO
18096486;7896658000577;1;14/04/2022;1;1;00000000000006889394;ATENDIDO
18096486;7896658018879;2;14/04/2022;0;;;FALTA DE ESTOQUE
18096486;7896658019531;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096487;7896181909071;1;14/04/2022;1;1;00000000000004431294;ATENDIDO
18096488;7896658001918;12;14/04/2022;12;12;00000000000007268512;ATENDIDO
18096500;7896658009518;2;14/04/2022;0;;;FALTA DE ESTOQUE
18096500;7896658012419;7;14/04/2022;0;;;FALTA DE ESTOQUE
18096501;7896658010170;2;14/04/2022;2;2;00000000000008283173;ATENDIDO
18096502;7896181915171;4;14/04/2022;4;4;00000000000008284984;ATENDIDO
18096502;7896658001079;4;14/04/2022;4;4;00000000000008284984;ATENDIDO
18096502;7896658036996;1;14/04/2022;1;1;00000000000008284984;ATENDIDO
18096521;7896658001918;30;14/04/2022;0;;;FALTA DE ESTOQUE
18096525;7896658008740;3;14/04/2022;3;3;00000000000008285546;ATENDIDO
18096528;7896181909583;3;14/04/2022;3;3;00000000000008285870;ATENDIDO
18096528;7896181925828;3;14/04/2022;0;;;FALTA DE ESTOQUE
18096533;7896181907176;6;14/04/2022;6;6;00000000000006886881;ATENDIDO
18096533;7896181908890;1;14/04/2022;1;1;00000000000006886881;ATENDIDO
18096533;7896658002922;2;14/04/2022;2;2;00000000000006886881;ATENDIDO
18096533;7896658004834;1;14/04/2022;1;1;00000000000006886881;ATENDIDO
18096533;7896658015212;1;14/04/2022;1;1;00000000000006886881;ATENDIDO
18096533;7896658030284;1;14/04/2022;1;1;00000000000006886881;ATENDIDO
18096533;7896658030291;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096533;7896658038129;1;14/04/2022;1;1;00000000000006886881;ATENDIDO
18096546;7896181915171;3;14/04/2022;0;;;FALTA DE ESTOQUE
18096553;7896658022371;1;14/04/2022;1;1;00000000000004431363;ATENDIDO
18096553;7896658030369;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096555;7896181909088;1;14/04/2022;1;1;00000000000006887195;ATENDIDO
18096555;7896181916246;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096555;7896658016677;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096555;7896658018879;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096555;7896658027130;3;14/04/2022;3;3;00000000000006887195;ATENDIDO
18096555;7896658038259;1;14/04/2022;1;1;00000000000006887195;ATENDIDO
18096570;7896658002953;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096570;7896658017582;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096570;7896658018879;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096579;7896181921011;200;14/04/2022;200;200;00000000000003051305;ATENDIDO
18096598;7896658038259;3;14/04/2022;3;3;00000000000016728217;ATENDIDO
18096600;7896181909361;30;14/04/2022;0;;;FALTA DE ESTOQUE
18096605;7896181925224;6;14/04/2022;0;;;LIMITE DE CRÉDITO EXCEDIDO
18096620;7896658003189;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096620;7896658014604;1;14/04/2022;1;1;00000000000007268294;ATENDIDO
18096630;7896181907176;3;14/04/2022;3;3;00000000000006887119;ATENDIDO
18096630;7896658008863;1;14/04/2022;1;1;00000000000006887119;ATENDIDO
18096630;7896658016585;1;14/04/2022;1;1;00000000000006887119;ATENDIDO
18096632;7896658002953;3;14/04/2022;0;;;FALTA DE ESTOQUE
18096633;7896658005299;2;14/04/2022;2;2;00000000000006497940;ATENDIDO
18096639;7896181920854;12;14/04/2022;12;12;00000000000000306085;ATENDIDO
18096640;7896181927655;40;14/04/2022;0;;;FALTA DE ESTOQUE
18096653;7896658029561;2;14/04/2022;2;2;00000000000006886712;ATENDIDO
18096656;7896181906322;12;14/04/2022;12;12;00000000000001469217;ATENDIDO
